mean_delay_minutes,mean_gap_minutes,mean_temperature_min,mean_temperature_max,mean_precipitation_total,mean_wind_max_speed,timestamp,count
11.5874439461883408,18.1793721973094170,12.5587443946188341,21.8242600896860987,1.9856502242152466,4.9523766816143498,2023-09-11T00:00:00.000Z,223
13.9872881355932203,21.0805084745762712,11.4532203389830508,20.8802118644067797,0.23974576271186440678,5.1808898305084746,2023-09-18T00:00:00.000Z,236
20.8157894736842105,29.1541353383458647,13.7448872180451128,21.3013157894736842,0.09605263157894736842,4.6207894736842105,2023-09-25T00:00:00.000Z,266
12.9349593495934959,20.1585365853658537,13.9677642276422764,22.2678861788617886,3.8764227642276423,6.4531300813008130,2023-10-02T00:00:00.000Z,246
13.1554054054054054,21.5945945945945946,6.9505405405405405,12.9456756756756757,0.86834459459459459459,5.8066891891891892,2023-10-09T00:00:00.000Z,296
14.1627906976744186,21.6312292358803987,7.6756810631229236,13.7411295681063123,0.74996677740863787375,6.9015614617940199,2023-10-16T00:00:00.000Z,301
13.7532894736842105,21.4309210526315789,8.8109539473684211,16.2733223684210526,1.2587171052631579,6.9610855263157895,2023-10-23T00:00:00.000Z,304
13.5120967741935484,19.7701612903225806,2.7021370967741935,8.1556048387096774,1.9986290322580645,8.5391532258064516,2023-10-30T00:00:00.000Z,248
20.0739436619718310,27.4718309859154930,0.93457746478873239437,7.5270422535211268,4.4185211267605634,9.3977112676056338,2023-11-06T00:00:00.000Z,284
14.8244047619047619,22.4494047619047619,1.6808630952380952,10.7730059523809524,0.08038690476190476190,6.0923511904761905,2023-11-13T00:00:00.000Z,336
17.4314720812182741,25.4923857868020305,-1.0647715736040609,4.0418527918781726,3.4436040609137056,8.2436802030456853,2023-11-20T00:00:00.000Z,394
13.8418604651162791,19.9906976744186047,-3.4986046511627907,2.5572093023255814,1.2622790697674419,9.3961860465116279,2023-11-27T00:00:00.000Z,215
